,price,Address,bedroom,bathroom,size_sqf,types,city,province,Latitude,Longitude
280,3890,Downtown Calgary Core,2,2,1025,Apt/Condo,Calgary,Alberta,51.04600989999999,-114.06914170000002
281,1021,Mission,1,1,535,Apt/Condo,Calgary,Alberta,51.0313814,-114.06759609999999
282,1300,Downtown Calgary Core,2,1,840,Apt/Condo,Calgary,Alberta,51.04600989999999,-114.06914170000002
283,1169,Beltline,1,1,700,Apt/Condo,Calgary,Alberta,51.0413217,-114.08896920000001
284,1369,Downtown Calgary Core,1,1,700,Apt/Condo,Calgary,Alberta,51.04600989999999,-114.06914170000002
285,1143,Glamorgan,2,1,804,Apt/Condo,Calgary,Alberta,51.01509620000001,-114.151853
286,1221,Beltline,2,1,850,Apt/Condo,Calgary,Alberta,51.0413217,-114.08896920000001
287,1376,Greenview,2,2,900,Apt/Condo,Calgary,Alberta,51.10334279999999,-114.05689540000002
288,1279,University Heights,1,1,675,Apt/Condo,Calgary,Alberta,51.07030570000001,-114.14003340000001
289,2153,Downtown Calgary Core,2,2,1372,Apt/Condo,Calgary,Alberta,51.04600989999999,-114.06914170000002
290,1078,Capitol Hill,1,1,421,Apt/Condo,Calgary,Alberta,51.0722635,-114.0994432
291,1275,Haysboro,1,1,752,Apt/Condo,Calgary,Alberta,50.973548799999996,-114.08451070000001
292,1241,Varsity,1,1,580,Apt/Condo,Calgary,Alberta,51.0933656,-114.15487209999999
293,1479,University Heights,2,1,825,Apt/Condo,Calgary,Alberta,51.07030570000001,-114.14003340000001
294,1336,Rundle,2,1,820,Apt/Condo,Calgary,Alberta,51.07346399999999,-113.9668929
295,1199,Rundle,2,1,820,Apt/Condo,Calgary,Alberta,51.07346399999999,-113.9668929
296,1389,Beltline,1,1,600,Apt/Condo,Calgary,Alberta,51.0413217,-114.08896920000001
297,1409,Beltline,2,1,796,Apt/Condo,Calgary,Alberta,51.0413217,-114.08896920000001
298,1031,Beltline,1,1,496,Apt/Condo,Calgary,Alberta,51.0413217,-114.08896920000001
299,1230,Glamorgan,1,1,667,Apt/Condo,Calgary,Alberta,51.01509620000001,-114.151853
300,1269,Beltline,1,1,657,Apt/Condo,Calgary,Alberta,51.0413217,-114.08896920000001
301,1279,University Heights,1,1,650,Apt/Condo,Calgary,Alberta,51.07030570000001,-114.14003340000001
302,1245,Albert Park Radison Heights,2,1,894,Apt/Condo,Calgary,Alberta,51.0437552,-113.99556969999999
303,1353,University Heights,1,1,800,Apt/Condo,Calgary,Alberta,51.07030570000001,-114.14003340000001
304,1572,Albert Park Radison Heights,3,1,1045,Townhouse,Calgary,Alberta,51.0437552,-113.99556969999999
305,1343,Downtown Calgary Core,2,1,758,Apt/Condo,Calgary,Alberta,51.04600989999999,-114.06914170000002
306,1331,Wildwood,2,1,945,Apt/Condo,Calgary,Alberta,51.05388660000001,-114.15175079999999
307,1151,Wildwood,1,1,756,Apt/Condo,Calgary,Alberta,51.05388660000001,-114.15175079999999
308,887,Downtown Calgary Core,0,1,550,Apt/Condo,Calgary,Alberta,51.04600989999999,-114.06914170000002
309,1870,Brentwood,2,1,850,Apt/Condo,Calgary,Alberta,51.09833620000001,-114.13224840000002
310,1269,Sunalta,1,1,700,Apt/Condo,Calgary,Alberta,51.0428845,-114.0992571
311,2405,Varsity,1,1,527,Apt/Condo,Calgary,Alberta,51.0933656,-114.15487209999999
312,1558,Brentwood,1,1,652,Apt/Condo,Calgary,Alberta,51.09833620000001,-114.13224840000002
313,1475,Varsity,2,1,800,Apt/Condo,Calgary,Alberta,51.0933656,-114.15487209999999
314,1457,Varsity,2,1,800,Apt/Condo,Calgary,Alberta,51.0933656,-114.15487209999999
315,1208,Mayland,2,1,815,Apt/Condo,Calgary,Alberta,51.0595917,-114.01330320000001
316,1493,Thorncliffe,3,1,982,Townhouse,Calgary,Alberta,51.1026552,-114.06244720000001
317,1449,Beltline,1,1,550,Apt/Condo,Calgary,Alberta,51.0413217,-114.08896920000001
318,1299,Wildwood,1,1,756,Apt/Condo,Calgary,Alberta,51.05388660000001,-114.15175079999999
319,1569,Wildwood,2,1,945,Apt/Condo,Calgary,Alberta,51.05388660000001,-114.15175079999999
320,1172,Downtown Calgary Core,1,1,650,Apt/Condo,Calgary,Alberta,51.04600989999999,-114.06914170000002
321,1445,Beltline,1,1,567,Apt/Condo,Calgary,Alberta,51.0413217,-114.08896920000001
322,1731,Kingsland,2,2,813,Apt/Condo,Calgary,Alberta,50.9871451,-114.0772915
323,1691,Kingsland,2,1,772,Apt/Condo,Calgary,Alberta,50.9871451,-114.0772915
324,1105,Kingsland,1,1,477,Apt/Condo,Calgary,Alberta,50.9871451,-114.0772915
325,1367,Kingsland,1,1,565,Apt/Condo,Calgary,Alberta,50.9871451,-114.0772915
326,2108,Beltline,2,1,723,Apt/Condo,Calgary,Alberta,51.0413217,-114.08896920000001
327,3000,Downtown Calgary Core,1,1,775,Apt/Condo,Calgary,Alberta,51.04600989999999,-114.06914170000002
328,1100,Beltline,0,1,363,Apt/Condo,Calgary,Alberta,51.0413217,-114.08896920000001
329,1550,Skyview Ranch,2,2,852,Apt/Condo,Calgary,Alberta,51.154267600000004,-113.9584119
330,1595,Skyview Ranch,2,2,905,Apt/Condo,Calgary,Alberta,51.154267600000004,-113.9584119
331,1725,Skyview Ranch,2,2,944,Apt/Condo,Calgary,Alberta,51.154267600000004,-113.9584119
332,1425,Skyview Ranch,1,1,692,Apt/Condo,Calgary,Alberta,51.154267600000004,-113.9584119
333,1750,Skyview Ranch,2,2,1014,Apt/Condo,Calgary,Alberta,51.154267600000004,-113.9584119
334,1700,Skyview Ranch,2,2,966,Apt/Condo,Calgary,Alberta,51.154267600000004,-113.9584119
335,1075,Beltline,1,1,663,Apt/Condo,Calgary,Alberta,51.0413217,-114.08896920000001
336,1300,Beltline,2,1,903,Apt/Condo,Calgary,Alberta,51.0413217,-114.08896920000001
337,1400,Skyview Ranch,1,1,681,Apt/Condo,Calgary,Alberta,51.154267600000004,-113.9584119
338,1595,Skyview Ranch,1,1,830,Apt/Condo,Calgary,Alberta,51.154267600000004,-113.9584119
339,1550,Skyview Ranch,2,2,852,Apt/Condo,Calgary,Alberta,51.154267600000004,-113.9584119
340,1425,Skyview Ranch,1,1,760,Apt/Condo,Calgary,Alberta,51.154267600000004,-113.9584119
341,1275,Skyview Ranch,1,1,510,Apt/Condo,Calgary,Alberta,51.154267600000004,-113.9584119
342,1200,Beltline,1,1,539,Apt/Condo,Calgary,Alberta,51.0413217,-114.08896920000001
343,2011,Palliser,2,2,966,Apt/Condo,Calgary,Alberta,50.96589059999999,-114.11123740000001
344,1156,Downtown Calgary Core,2,1,763,Apt/Condo,Calgary,Alberta,51.04600989999999,-114.06914170000002
345,1187,Lakeview,1,1,545,Apt/Condo,Calgary,Alberta,50.994420500000004,-114.1262246
346,1340,Acadia,3,1,1140,Apt/Condo,Calgary,Alberta,50.97227700000001,-114.0593111
347,1537,Mount Pleasant Queens Park Village,2,1,771,Apt/Condo,Calgary,Alberta,51.084722,-114.0791669
348,1076,Bankview,0,1,485,Apt/Condo,Calgary,Alberta,51.03420759999999,-114.1025119
349,1881,Kingsland,2,1,779,Apt/Condo,Calgary,Alberta,50.9871451,-114.0772915
350,1700,Kingsland,2,2,825,Apt/Condo,Calgary,Alberta,50.9871451,-114.0772915
351,1035,Kingsland,1,1,740,Apt/Condo,Calgary,Alberta,50.9871451,-114.0772915
352,1719,Mission,2,2,1089,Apt/Condo,Calgary,Alberta,51.0313814,-114.06759609999999
353,695,Beltline,0,1,205,Apt/Condo,Calgary,Alberta,51.0413217,-114.08896920000001
354,1750,Kingsland,2,2,839,Apt/Condo,Calgary,Alberta,50.9871451,-114.0772915
355,1388,Downtown West End,1,1,775,Apt/Condo,Calgary,Alberta,51.0463743,-114.0880201
356,1995,Sage Hill,2,2,1145,Apt/Condo,Calgary,Alberta,51.1759895,-114.14556409999999
357,1795,Sage Hill,2,2,1092,Apt/Condo,Calgary,Alberta,51.1759895,-114.14556409999999
358,2091,Beltline,2,2,854,Apt/Condo,Calgary,Alberta,51.0413217,-114.08896920000001
359,3120,Downtown Calgary Core,2,1,913,Apt/Condo,Calgary,Alberta,51.04600989999999,-114.06914170000002
360,1304,Palliser,1,1,790,Apt/Condo,Calgary,Alberta,50.96589059999999,-114.11123740000001
361,1995,Mission,2,2,1024,Apt/Condo,Calgary,Alberta,51.0313814,-114.06759609999999
362,2047,Beltline,2,1,772,Apt/Condo,Calgary,Alberta,51.0413217,-114.08896920000001
363,1596,Palliser,1,1,629,Apt/Condo,Calgary,Alberta,50.96589059999999,-114.11123740000001
364,1398,Kingsland,2,1,600,Apt/Condo,Calgary,Alberta,50.9871451,-114.0772915
365,976,Downtown Calgary Core,1,1,492,Apt/Condo,Calgary,Alberta,51.04600989999999,-114.06914170000002
366,1006,Downtown Calgary Core,1,1,586,Apt/Condo,Calgary,Alberta,51.04600989999999,-114.06914170000002
367,1631,Downtown West End,2,2,872,Apt/Condo,Calgary,Alberta,51.0463743,-114.0880201
368,1763,Beltline,2,1,729,Apt/Condo,Calgary,Alberta,51.0413217,-114.08896920000001
369,1607,Downtown West End,2,1,796,Apt/Condo,Calgary,Alberta,51.0463743,-114.0880201
370,2343,Beltline,2,2,910,Apt/Condo,Calgary,Alberta,51.0413217,-114.08896920000001
371,2114,Beltline,1,1,611,Apt/Condo,Calgary,Alberta,51.0413217,-114.08896920000001
372,1517,Beltline,1,1,507,Apt/Condo,Calgary,Alberta,51.0413217,-114.08896920000001
373,1425,Palliser,2,2,1040,Apt/Condo,Calgary,Alberta,50.96589059999999,-114.11123740000001
374,2037,Beltline,1,1,629,Apt/Condo,Calgary,Alberta,51.0413217,-114.08896920000001
375,1465,Beltline,1,1,549,Apt/Condo,Calgary,Alberta,51.0413217,-114.08896920000001
376,1292,Palliser,1,1,790,Apt/Condo,Calgary,Alberta,50.96589059999999,-114.11123740000001
377,1637,Palliser,2,2,1040,Apt/Condo,Calgary,Alberta,50.96589059999999,-114.11123740000001
378,1497,Lakeview,2,1,840,Apt/Condo,Calgary,Alberta,50.994420500000004,-114.1262246
379,1656,Mission,1,1,754,Apt/Condo,Calgary,Alberta,51.0313814,-114.06759609999999
380,1606,Mission,1,1,673,Apt/Condo,Calgary,Alberta,51.0313814,-114.06759609999999
381,1208,Beltline,1,1,620,Apt/Condo,Calgary,Alberta,51.0413217,-114.08896920000001
382,1562,Beltline,2,1,650,Apt/Condo,Calgary,Alberta,51.0413217,-114.08896920000001
383,1320,Beltline,1,1,445,Apt/Condo,Calgary,Alberta,51.0413217,-114.08896920000001
384,1875,Beltline,2,2,775,Apt/Condo,Calgary,Alberta,51.0413217,-114.08896920000001
385,1404,Beltline,2,2,900,Apt/Condo,Calgary,Alberta,51.0413217,-114.08896920000001
386,1674,Beltline,2,1,865,Apt/Condo,Calgary,Alberta,51.0413217,-114.08896920000001
387,1299,Mount Pleasant Queens Park Village,3,1,1140,Townhouse,Calgary,Alberta,51.084722,-114.0791669
388,1195,Mount Pleasant Queens Park Village,2,1,910,Townhouse,Calgary,Alberta,51.084722,-114.0791669
389,1276,Mount Royal,2,1,789,Apt/Condo,Calgary,Alberta,51.0304699,-114.087956
390,1395,Sage Hill,1,1,690,Apt/Condo,Calgary,Alberta,51.1759895,-114.14556409999999
391,1695,Sage Hill,2,2,875,Apt/Condo,Calgary,Alberta,51.1759895,-114.14556409999999
392,1300,Skyview Ranch,1,1,737,Apt/Condo,Calgary,Alberta,51.154267600000004,-113.9584119
393,1525,Skyview Ranch,2,2,961,Apt/Condo,Calgary,Alberta,51.154267600000004,-113.9584119
394,1450,Crescent Heights,2,1,1000,Apt/Condo,Calgary,Alberta,51.0633223,-114.0625942
395,999,South Calgary,1,1,629,Apt/Condo,Calgary,Alberta,51.027223,-114.10280420000001
396,950,Sunalta,1,1,550,Apt/Condo,Calgary,Alberta,51.0428845,-114.0992571
397,1175,Cedarbrae,2,1,708,Apt/Condo,Calgary,Alberta,50.9556677,-114.12634650000001
398,1325,Sunalta,2,1,708,Apt/Condo,Calgary,Alberta,51.0428845,-114.0992571
399,1550,Bowness,3,2,1514,Townhouse,Calgary,Alberta,51.0899034,-114.1959889
400,1450,Bowness,2,1,1314,Townhouse,Calgary,Alberta,51.0899034,-114.1959889
401,1725,Bowness,4,2,1714,Townhouse,Calgary,Alberta,51.0899034,-114.1959889
402,1049,Cedarbrae,1,1,670,Apt/Condo,Calgary,Alberta,50.9556677,-114.12634650000001
403,1249,Charleswood,2,1,741,Apt/Condo,Calgary,Alberta,51.0868609,-114.1150376
404,1075,Charleswood,1,1,608,Apt/Condo,Calgary,Alberta,51.0868609,-114.1150376
405,1049,Renfrew,1,1,532,Apt/Condo,Calgary,Alberta,51.063266,-114.04262549999999
406,1325,Renfrew,2,1,811,Apt/Condo,Calgary,Alberta,51.063266,-114.04262549999999
407,1299,Altadore,2,1,788,Apt/Condo,Calgary,Alberta,51.016374,-114.10178700000002
408,1125,Altadore,1,1,542,Apt/Condo,Calgary,Alberta,51.016374,-114.10178700000002
409,1125,Beltline,1,1,528,Apt/Condo,Calgary,Alberta,51.0413217,-114.08896920000001
410,925,Bankview,0,1,397,Apt/Condo,Calgary,Alberta,51.03420759999999,-114.1025119
411,1099,Crescent Heights,1,1,596,Apt/Condo,Calgary,Alberta,51.0633223,-114.0625942
412,950,Mount Royal,0,1,313,Apt/Condo,Calgary,Alberta,51.0304699,-114.087956
413,935,Renfrew,0,1,501,Apt/Condo,Calgary,Alberta,51.063266,-114.04262549999999
414,1099,Sunalta,1,1,513,Apt/Condo,Calgary,Alberta,51.0428845,-114.0992571
415,1400,Sunalta,2,1,812,Apt/Condo,Calgary,Alberta,51.0428845,-114.0992571
416,1075,Crescent Heights,1,1,509,Apt/Condo,Calgary,Alberta,51.0633223,-114.0625942
417,1249,Crescent Heights,2,1,764,Apt/Condo,Calgary,Alberta,51.0633223,-114.0625942
418,1325,Kelvin Grove,2,1,842,Townhouse,Calgary,Alberta,50.990134999999995,-114.088921
419,1049,Bankview,1,1,564,Apt/Condo,Calgary,Alberta,51.03420759999999,-114.1025119
420,1375,Bankview,2,1,968,Apt/Condo,Calgary,Alberta,51.03420759999999,-114.1025119
421,1099,Altadore,1,1,550,Apt/Condo,Calgary,Alberta,51.016374,-114.10178700000002
422,1125,Kelvin Grove,1,1,620,Townhouse,Calgary,Alberta,50.990134999999995,-114.088921
423,1099,Bankview,1,1,459,Apt/Condo,Calgary,Alberta,51.03420759999999,-114.1025119
424,1250,Bankview,2,1,800,Apt/Condo,Calgary,Alberta,51.03420759999999,-114.1025119
425,950,Westgate,1,1,533,Apt/Condo,Calgary,Alberta,51.04371079999999,-114.16026210000001
426,1250,Westgate,2,1,850,Apt/Condo,Calgary,Alberta,51.04371079999999,-114.16026210000001
427,1150,Mount Royal,1,1,550,Apt/Condo,Calgary,Alberta,51.0304699,-114.087956
428,950,Mount Royal,0,1,450,Apt/Condo,Calgary,Alberta,51.0304699,-114.087956
429,1299,Beltline,2,1,711,Apt/Condo,Calgary,Alberta,51.0413217,-114.08896920000001
430,1125,Beltline,1,1,575,Apt/Condo,Calgary,Alberta,51.0413217,-114.08896920000001
431,975,Bankview,1,1,524,Apt/Condo,Calgary,Alberta,51.03420759999999,-114.1025119
432,925,Beltline,0,1,400,Apt/Condo,Calgary,Alberta,51.0413217,-114.08896920000001
433,1049,Beltline,1,1,518,Apt/Condo,Calgary,Alberta,51.0413217,-114.08896920000001
434,1200,Inglewood,0,1,354,Apt/Condo,Calgary,Alberta,51.034201,-114.02013600000001
435,1225,Inglewood,1,1,541,Apt/Condo,Calgary,Alberta,51.034201,-114.02013600000001
436,1099,Bankview,1,1,614,Apt/Condo,Calgary,Alberta,51.03420759999999,-114.1025119
437,1325,Bankview,2,1,777,Apt/Condo,Calgary,Alberta,51.03420759999999,-114.1025119
438,1150,Beltline,1,1,562,Apt/Condo,Calgary,Alberta,51.0413217,-114.08896920000001
439,1425,Beltline,2,1,700,Apt/Condo,Calgary,Alberta,51.0413217,-114.08896920000001
440,1399,Bankview,2,1,1000,Apt/Condo,Calgary,Alberta,51.03420759999999,-114.1025119
441,1099,Bankview,1,1,450,Apt/Condo,Calgary,Alberta,51.03420759999999,-114.1025119
442,1650,Beltline,3,1,1012,Apt/Condo,Calgary,Alberta,51.0413217,-114.08896920000001
443,1650,Bankview,3,1,1200,Apt/Condo,Calgary,Alberta,51.03420759999999,-114.1025119
444,899,Beltline,0,1,300,Apt/Condo,Calgary,Alberta,51.0413217,-114.08896920000001
445,1000,Beltline,1,1,400,Apt/Condo,Calgary,Alberta,51.0413217,-114.08896920000001
446,1325,Beltline,2,1,690,Apt/Condo,Calgary,Alberta,51.0413217,-114.08896920000001
447,1050,Crescent Heights,1,1,520,Apt/Condo,Calgary,Alberta,51.0633223,-114.0625942
448,1325,Crescent Heights,2,1,820,Apt/Condo,Calgary,Alberta,51.0633223,-114.0625942
449,1400,South Calgary,2,1,824,Apt/Condo,Calgary,Alberta,51.027223,-114.10280420000001
450,1149,Forest Heights,2,1,904,Townhouse,Calgary,Alberta,51.03927720000001,-113.9713861
451,1275,Forest Heights,3,1,1114,Townhouse,Calgary,Alberta,51.03927720000001,-113.9713861
452,1000,South Calgary,0,1,420,Apt/Condo,Calgary,Alberta,51.027223,-114.10280420000001
453,1099,South Calgary,1,1,631,Apt/Condo,Calgary,Alberta,51.027223,-114.10280420000001
454,1000,Beltline,0,1,250,Apt/Condo,Calgary,Alberta,51.0413217,-114.08896920000001
455,1325,Rosscarrock,2,1,750,Apt/Condo,Calgary,Alberta,51.0415418,-114.1448913
456,1100,Rosscarrock,1,1,600,Apt/Condo,Calgary,Alberta,51.0415418,-114.1448913
457,1050,Beltline,1,1,450,Apt/Condo,Calgary,Alberta,51.0413217,-114.08896920000001
458,925,Huntington Hills,0,1,388,Apt/Condo,Calgary,Alberta,51.1179985,-114.06959750000001
459,1099,Huntington Hills,1,1,633,Apt/Condo,Calgary,Alberta,51.1179985,-114.06959750000001
460,1075,North Glenmore Park,1,1,500,Apt/Condo,Calgary,Alberta,50.9896014,-114.1253159
461,1299,Huntington Hills,2,1,804,Apt/Condo,Calgary,Alberta,51.1179985,-114.06959750000001
462,1199,North Glenmore Park,2,1,840,Apt/Condo,Calgary,Alberta,50.9896014,-114.1253159
463,1100,Rosscarrock,1,1,450,Apt/Condo,Calgary,Alberta,51.0415418,-114.1448913
464,1250,Rosscarrock,2,1,1003,Apt/Condo,Calgary,Alberta,51.0415418,-114.1448913
465,1000,Downtown West End,0,1,400,Apt/Condo,Calgary,Alberta,51.0463743,-114.0880201
466,999,Downtown West End,1,1,550,Apt/Condo,Calgary,Alberta,51.0463743,-114.0880201
467,1450,Downtown West End,2,1,850,Apt/Condo,Calgary,Alberta,51.0463743,-114.0880201
468,1050,Bowness,1,1,595,Apt/Condo,Calgary,Alberta,51.0899034,-114.1959889
469,1149,Bowness,2,1,700,Apt/Condo,Calgary,Alberta,51.0899034,-114.1959889
470,925,South Calgary,1,1,464,Apt/Condo,Calgary,Alberta,51.027223,-114.10280420000001
471,1325,South Calgary,2,1,837,Apt/Condo,Calgary,Alberta,51.027223,-114.10280420000001
472,950,Haysboro,0,1,374,Apt/Condo,Calgary,Alberta,50.973548799999996,-114.08451070000001
473,1150,Haysboro,1,1,455,Apt/Condo,Calgary,Alberta,50.973548799999996,-114.08451070000001
474,1350,Haysboro,2,1,870,Apt/Condo,Calgary,Alberta,50.973548799999996,-114.08451070000001
475,1050,Dover,1,1,550,Apt/Condo,Calgary,Alberta,51.0231718,-113.98172679999999
476,1500,Haysboro,3,1,949,Apt/Condo,Calgary,Alberta,50.973548799999996,-114.08451070000001
477,1250,Dover,2,1,800,Apt/Condo,Calgary,Alberta,51.0231718,-113.98172679999999
478,1099,Falconridge,1,1,500,Apt/Condo,Calgary,Alberta,51.10003320000001,-113.946541
479,1199,Falconridge,2,1,800,Apt/Condo,Calgary,Alberta,51.10003320000001,-113.946541
480,975,Rosedale,1,1,600,Apt/Condo,Calgary,Alberta,51.06390649999999,-114.08065249999999
481,1199,Rosedale,2,1,750,Apt/Condo,Calgary,Alberta,51.06390649999999,-114.08065249999999
482,950,South Calgary,0,1,450,Apt/Condo,Calgary,Alberta,51.027223,-114.10280420000001
483,1000,Windsor Park ,0,1,538,Apt/Condo,Calgary,Alberta,51.0057183,-114.08091409999999
484,1099,Windsor Park ,1,1,565,Apt/Condo,Calgary,Alberta,51.0057183,-114.08091409999999
485,1299,Windsor Park ,2,1,790,Apt/Condo,Calgary,Alberta,51.0057183,-114.08091409999999
486,1025,Capitol Hill,1,1,438,Apt/Condo,Calgary,Alberta,51.0722635,-114.0994432
487,1350,Capitol Hill,2,1,700,Apt/Condo,Calgary,Alberta,51.0722635,-114.0994432
488,999,Dover,1,1,479,Apt/Condo,Calgary,Alberta,51.0231718,-113.98172679999999
489,1325,Dover,2,1,785,Apt/Condo,Calgary,Alberta,51.0231718,-113.98172679999999
490,1175,Acadia,2,1,803,Apt/Condo,Calgary,Alberta,50.97227700000001,-114.0593111
491,1185,Mission,2,1,749,Multifamily,Calgary,Alberta,51.0313814,-114.06759609999999
492,1075,Bankview,1,1,500,Apt/Condo,Calgary,Alberta,51.03420759999999,-114.1025119
493,1175,Acadia,1,1,568,Apt/Condo,Calgary,Alberta,50.97227700000001,-114.0593111
494,900,Mission,1,1,570,Apt/Condo,Calgary,Alberta,51.0313814,-114.06759609999999
495,850,Mission,0,1,350,Apt/Condo,Calgary,Alberta,51.0313814,-114.06759609999999
496,850,Mission,0,1,252,Multifamily,Calgary,Alberta,51.0313814,-114.06759609999999
497,1049,Mission,1,1,312,Multifamily,Calgary,Alberta,51.0313814,-114.06759609999999
498,945,Forest Heights,1,1,500,Apt/Condo,Calgary,Alberta,51.03927720000001,-113.9713861
499,1075,South Calgary,1,1,473,Apt/Condo,Calgary,Alberta,51.027223,-114.10280420000001
500,1175,South Calgary,2,1,736,Apt/Condo,Calgary,Alberta,51.027223,-114.10280420000001
501,1050,Bankview,1,1,497,Apt/Condo,Calgary,Alberta,51.03420759999999,-114.1025119
502,1325,Bankview,2,1,760,Apt/Condo,Calgary,Alberta,51.03420759999999,-114.1025119
503,1225,Bankview,2,1,782,Apt/Condo,Calgary,Alberta,51.03420759999999,-114.1025119
504,925,Bankview,0,1,335,Apt/Condo,Calgary,Alberta,51.03420759999999,-114.1025119
505,1050,Bankview,1,1,519,Apt/Condo,Calgary,Alberta,51.03420759999999,-114.1025119
506,1075,Bankview,1,1,569,Apt/Condo,Calgary,Alberta,51.03420759999999,-114.1025119
507,1395,Southview,2,1,1140,House,Calgary,Alberta,51.0337198,-113.9876605
508,1500,Downtown Calgary Core,1,1,700,Apt/Condo,Calgary,Alberta,51.04600989999999,-114.06914170000002
509,1150,Penbrooke Meadows,2,1,1000,Townhouse,Calgary,Alberta,51.0441168,-113.9491122
510,1290,Bowness,2,1,1080,Townhouse,Calgary,Alberta,51.0899034,-114.1959889
511,1249,Marlborough,3,1,950,House,Calgary,Alberta,51.060989899999996,-113.9733443
512,1245,Southview,3,1,1300,House,Calgary,Alberta,51.0337198,-113.9876605
513,797,Albert Park Radison Heights,2,1,750,House,Calgary,Alberta,51.0437552,-113.99556969999999
514,2495,Hillhurst,3,2,1447,Townhouse,Calgary,Alberta,51.0574342,-114.09475090000001
515,2495,Windsor Park ,3,2,1218,Townhouse,Calgary,Alberta,51.0057183,-114.08091409999999
516,1950,Downtown West End,2,2,710,House,Calgary,Alberta,51.0463743,-114.0880201
517,1875,Downtown West End,1,1,970,Apt/Condo,Calgary,Alberta,51.0463743,-114.0880201
518,1995,Mission,2,2,880,Apt/Condo,Calgary,Alberta,51.0313814,-114.06759609999999
519,1170,Douglasdale,1,1,520,Apt/Condo,Calgary,Alberta,50.94144439999999,-113.98899420000001
520,1850,Downtown East Village,1,1,480,House,Calgary,Alberta,51.046375899999994,-114.0505705
521,2500,Beltline,2,2,820,House,Calgary,Alberta,51.0413217,-114.08896920000001
522,1950,Beltline,1,1,710,House,Calgary,Alberta,51.0413217,-114.08896920000001
523,1375,Chilliwack N Yale Well,2,1,780,Apt/Condo,chilliwack,BC,49.167623799999994,-121.95908259999999
